region,timestamp,price,demand
TAS1,2026-05-04 19:15:00+10:00,88.28,1222.07
VIC1,2026-05-04 19:15:00+10:00,4.59,6130.71
NSW1,2026-05-04 19:20:00+10:00,90.0,8758.03
QLD1,2026-05-04 19:20:00+10:00,92.57,7217.41
SA1,2026-05-04 19:20:00+10:00,53.91,1803.73
TAS1,2026-05-04 19:20:00+10:00,88.28,1218.7
VIC1,2026-05-04 19:20:00+10:00,9.09,6108.91
NSW1,2026-05-04 19:25:00+10:00,89.74,8782.49
QLD1,2026-05-04 19:25:00+10:00,92.59,7230.15
SA1,2026-05-04 19:25:00+10:00,52.38,1790.24
TAS1,2026-05-04 19:25:00+10:00,88.28,1213.41
VIC1,2026-05-04 19:25:00+10:00,9.04,6095.26
NSW1,2026-05-04 19:30:00+10:00,89.14,8761.17
QLD1,2026-05-04 19:30:00+10:00,92.59,7199.15
SA1,2026-05-04 19:30:00+10:00,47.32,1777.45
TAS1,2026-05-04 19:30:00+10:00,88.28,1206.82
VIC1,2026-05-04 19:30:00+10:00,4.55,6063.41
NSW1,2026-05-04 19:35:00+10:00,91.83,8725.61
QLD1,2026-05-04 19:35:00+10:00,94.73,7149.01
SA1,2026-05-04 19:35:00+10:00,53.73,1777.59
TAS1,2026-05-04 19:35:00+10:00,88.28,1200.13
VIC1,2026-05-04 19:35:00+10:00,8.95,6084.16
NSW1,2026-05-04 19:40:00+10:00,90.0,8609.65
QLD1,2026-05-04 19:40:00+10:00,92.73,7153.77
SA1,2026-05-04 19:40:00+10:00,98.0,1779.17
TAS1,2026-05-04 19:40:00+10:00,88.28,1201.94
VIC1,2026-05-04 19:40:00+10:00,4.55,5968.64
NSW1,2026-05-04 19:45:00+10:00,89.75,8637.54
QLD1,2026-05-04 19:45:00+10:00,92.5,7099.77
SA1,2026-05-04 19:45:00+10:00,52.91,1742.67
TAS1,2026-05-04 19:45:00+10:00,88.28,1204.05
VIC1,2026-05-04 19:45:00+10:00,8.95,5933.09
NSW1,2026-05-04 19:50:00+10:00,84.22,8589.98
QLD1,2026-05-04 19:50:00+10:00,86.73,7072.88
SA1,2026-05-04 19:50:00+10:00,44.42,1767.35
TAS1,2026-05-04 19:50:00+10:00,88.28,1201.05
VIC1,2026-05-04 19:50:00+10:00,4.55,5923.13
NSW1,2026-05-04 19:55:00+10:00,84.79,8579.64
QLD1,2026-05-04 19:55:00+10:00,86.73,7047.5
SA1,2026-05-04 19:55:00+10:00,44.32,1759.2
TAS1,2026-05-04 19:55:00+10:00,88.28,1200.8
VIC1,2026-05-04 19:55:00+10:00,4.55,5909.59
NSW1,2026-05-04 20:00:00+10:00,84.79,8565.72
QLD1,2026-05-04 20:00:00+10:00,86.68,7009.57
SA1,2026-05-04 20:00:00+10:00,105.08,1749.65
TAS1,2026-05-04 20:00:00+10:00,88.28,1198.72
VIC1,2026-05-04 20:00:00+10:00,8.95,5861.39
NSW1,2026-05-04 20:05:00+10:00,90.0,8542.96
QLD1,2026-05-04 20:05:00+10:00,93.18,7060.28
SA1,2026-05-04 20:05:00+10:00,105.08,1740.48
TAS1,2026-05-04 20:05:00+10:00,88.91,1196.67
VIC1,2026-05-04 20:05:00+10:00,8.95,5810.5
NSW1,2026-05-04 20:10:00+10:00,89.74,8485.64
QLD1,2026-05-04 20:10:00+10:00,92.73,7009.71
SA1,2026-05-04 20:10:00+10:00,50.45,1726.66
TAS1,2026-05-04 20:10:00+10:00,88.91,1194.78
VIC1,2026-05-04 20:10:00+10:00,8.95,5836.36
NSW1,2026-05-04 20:15:00+10:00,89.74,8471.33
QLD1,2026-05-04 20:15:00+10:00,92.81,7000.23
SA1,2026-05-04 20:15:00+10:00,51.46,1733.07
TAS1,2026-05-04 20:15:00+10:00,89.25,1187.67
VIC1,2026-05-04 20:15:00+10:00,8.95,5813.34
NSW1,2026-05-04 20:20:00+10:00,81.52,8425.06
QLD1,2026-05-04 20:20:00+10:00,84.73,6937.82
SA1,2026-05-04 20:20:00+10:00,37.67,1725.67
TAS1,2026-05-04 20:20:00+10:00,89.55,1187.32
VIC1,2026-05-04 20:20:00+10:00,-0.05,5715.93
NSW1,2026-05-04 20:25:00+10:00,79.0,8357.97
QLD1,2026-05-04 20:25:00+10:00,82.55,6884.87
SA1,2026-05-04 20:25:00+10:00,39.99,1710.88
TAS1,2026-05-04 20:25:00+10:00,89.55,1184.92
VIC1,2026-05-04 20:25:00+10:00,4.55,5699.6
NSW1,2026-05-04 20:30:00+10:00,79.0,8366.82
QLD1,2026-05-04 20:30:00+10:00,82.47,6859.64
SA1,2026-05-04 20:30:00+10:00,39.54,1698.61
TAS1,2026-05-04 20:30:00+10:00,107.51,1188.61
VIC1,2026-05-04 20:30:00+10:00,4.55,5744.98
NSW1,2026-05-04 20:35:00+10:00,90.0,8314.31
QLD1,2026-05-04 20:35:00+10:00,92.73,6856.24
SA1,2026-05-04 20:35:00+10:00,58.58,1689.77
TAS1,2026-05-04 20:35:00+10:00,89.55,1176.05
VIC1,2026-05-04 20:35:00+10:00,10.51,5732.6
NSW1,2026-05-04 20:40:00+10:00,90.0,8296.91
QLD1,2026-05-04 20:40:00+10:00,93.53,6967.81
SA1,2026-05-04 20:40:00+10:00,49.12,1670.64
TAS1,2026-05-04 20:40:00+10:00,88.91,1169.82
VIC1,2026-05-04 20:40:00+10:00,9.0,5689.07
NSW1,2026-05-04 20:45:00+10:00,90.0,8257.29
QLD1,2026-05-04 20:45:00+10:00,93.53,6966.57
SA1,2026-05-04 20:45:00+10:00,52.15,1681.73
TAS1,2026-05-04 20:45:00+10:00,88.91,1157.9
VIC1,2026-05-04 20:45:00+10:00,9.0,5665.99
NSW1,2026-05-04 20:50:00+10:00,89.74,8208.34
QLD1,2026-05-04 20:50:00+10:00,92.73,6918.3
SA1,2026-05-04 20:50:00+10:00,52.48,1676.34
TAS1,2026-05-04 20:50:00+10:00,88.91,1162.09
VIC1,2026-05-04 20:50:00+10:00,9.08,5674.1
NSW1,2026-05-04 20:55:00+10:00,89.85,8197.41
QLD1,2026-05-04 20:55:00+10:00,92.73,6910.15
SA1,2026-05-04 20:55:00+10:00,43.57,1667.21
TAS1,2026-05-04 20:55:00+10:00,88.91,1158.84
VIC1,2026-05-04 20:55:00+10:00,-0.05,5629.31
NSW1,2026-05-04 21:00:00+10:00,90.0,8222.14
QLD1,2026-05-04 21:00:00+10:00,92.73,6884.71
SA1,2026-05-04 21:00:00+10:00,47.43,1649.11
TAS1,2026-05-04 21:00:00+10:00,88.91,1158.92
VIC1,2026-05-04 21:00:00+10:00,4.55,5615.82
NSW1,2026-05-04 21:05:00+10:00,91.7,8198.47
QLD1,2026-05-04 21:05:00+10:00,93.91,6819.64
SA1,2026-05-04 21:05:00+10:00,98.0,1653.75
TAS1,2026-05-04 21:05:00+10:00,88.28,1148.0
VIC1,2026-05-04 21:05:00+10:00,8.95,5584.09
NSW1,2026-05-04 21:10:00+10:00,91.7,8167.37
QLD1,2026-05-04 21:10:00+10:00,94.64,6866.89
SA1,2026-05-04 21:10:00+10:00,85.63,1647.71
TAS1,2026-05-04 21:10:00+10:00,115.17,1172.63
VIC1,2026-05-04 21:10:00+10:00,8.95,5477.03
NSW1,2026-05-04 21:15:00+10:00,90.0,8138.0
QLD1,2026-05-04 21:15:00+10:00,92.74,6843.09
SA1,2026-05-04 21:15:00+10:00,105.08,1656.96
TAS1,2026-05-04 21:15:00+10:00,89.55,1176.82
VIC1,2026-05-04 21:15:00+10:00,4.62,5425.8
NSW1,2026-05-04 21:20:00+10:00,90.0,8110.82
QLD1,2026-05-04 21:20:00+10:00,91.51,6757.16
SA1,2026-05-04 21:20:00+10:00,105.08,1628.91
TAS1,2026-05-04 21:20:00+10:00,89.55,1173.48
VIC1,2026-05-04 21:20:00+10:00,8.95,5364.86
NSW1,2026-05-04 21:25:00+10:00,91.7,8047.36
QLD1,2026-05-04 21:25:00+10:00,94.47,6842.17
SA1,2026-05-04 21:25:00+10:00,48.16,1629.05
TAS1,2026-05-04 21:25:00+10:00,89.25,1168.56
VIC1,2026-05-04 21:25:00+10:00,5.36,5354.28
NSW1,2026-05-04 21:30:00+10:00,90.0,7969.89
QLD1,2026-05-04 21:30:00+10:00,91.62,6742.69
SA1,2026-05-04 21:30:00+10:00,53.7,1607.54
TAS1,2026-05-04 21:30:00+10:00,88.28,1158.3
VIC1,2026-05-04 21:30:00+10:00,10.99,5441.5
NSW1,2026-05-04 21:35:00+10:00,90.0,7890.68
QLD1,2026-05-04 21:35:00+10:00,89.64,6663.04
SA1,2026-05-04 21:35:00+10:00,49.35,1620.03
TAS1,2026-05-04 21:35:00+10:00,88.24,1150.66
VIC1,2026-05-04 21:35:00+10:00,8.95,5414.48
NSW1,2026-05-04 21:40:00+10:00,97.67,7931.48
QLD1,2026-05-04 21:40:00+10:00,99.84,6757.06
SA1,2026-05-04 21:40:00+10:00,51.49,1586.25
TAS1,2026-05-04 21:40:00+10:00,88.24,1140.93
VIC1,2026-05-04 21:40:00+10:00,8.95,5353.65
NSW1,2026-05-04 21:45:00+10:00,90.0,7819.02
QLD1,2026-05-04 21:45:00+10:00,91.32,6691.36
SA1,2026-05-04 21:45:00+10:00,51.0,1606.53
TAS1,2026-05-04 21:45:00+10:00,88.24,1133.33
VIC1,2026-05-04 21:45:00+10:00,8.95,5271.95
NSW1,2026-05-04 21:50:00+10:00,90.0,7848.21
QLD1,2026-05-04 21:50:00+10:00,91.62,6644.29
SA1,2026-05-04 21:50:00+10:00,49.34,1574.6
TAS1,2026-05-04 21:50:00+10:00,88.24,1130.33
VIC1,2026-05-04 21:50:00+10:00,9.0,5274.98
NSW1,2026-05-04 21:55:00+10:00,89.31,7741.6
QLD1,2026-05-04 21:55:00+10:00,91.05,6636.86
SA1,2026-05-04 21:55:00+10:00,51.0,1575.78
TAS1,2026-05-04 21:55:00+10:00,88.24,1123.15
VIC1,2026-05-04 21:55:00+10:00,8.95,5229.8
NSW1,2026-05-04 22:00:00+10:00,84.79,7784.2
QLD1,2026-05-04 22:00:00+10:00,85.86,6575.53
SA1,2026-05-04 22:00:00+10:00,50.27,1584.93
TAS1,2026-05-04 22:00:00+10:00,88.24,1124.64
VIC1,2026-05-04 22:00:00+10:00,8.95,5103.3
NSW1,2026-05-04 22:05:00+10:00,88.27,7628.18
QLD1,2026-05-04 22:05:00+10:00,92.5,6491.39
SA1,2026-05-04 22:05:00+10:00,98.0,1597.24
TAS1,2026-05-04 22:05:00+10:00,88.24,1125.1
VIC1,2026-05-04 22:05:00+10:00,4.55,5011.72
NSW1,2026-05-04 22:10:00+10:00,90.0,7763.73
QLD1,2026-05-04 22:10:00+10:00,94.39,6520.7
SA1,2026-05-04 22:10:00+10:00,52.13,1552.91
TAS1,2026-05-04 22:10:00+10:00,88.24,1120.92
VIC1,2026-05-04 22:10:00+10:00,8.95,5012.19
NSW1,2026-05-04 22:15:00+10:00,90.0,7763.05
QLD1,2026-05-04 22:15:00+10:00,93.84,6533.8
SA1,2026-05-04 22:15:00+10:00,52.93,1556.06
TAS1,2026-05-04 22:15:00+10:00,88.24,1115.44
VIC1,2026-05-04 22:15:00+10:00,8.95,5005.66
NSW1,2026-05-04 22:20:00+10:00,88.8,7761.2
QLD1,2026-05-04 22:20:00+10:00,92.5,6466.03
SA1,2026-05-04 22:20:00+10:00,58.58,1541.79
TAS1,2026-05-04 22:20:00+10:00,88.24,1105.67
VIC1,2026-05-04 22:20:00+10:00,8.95,4967.9
NSW1,2026-05-04 22:25:00+10:00,78.9,7696.86
QLD1,2026-05-04 22:25:00+10:00,82.5,6342.28
SA1,2026-05-04 22:25:00+10:00,105.08,1528.67
TAS1,2026-05-04 22:25:00+10:00,88.24,1110.41
VIC1,2026-05-04 22:25:00+10:00,8.95,4892.55
NSW1,2026-05-04 22:30:00+10:00,77.06,7655.19
QLD1,2026-05-04 22:30:00+10:00,80.45,6232.18
SA1,2026-05-04 22:30:00+10:00,51.0,1510.32
TAS1,2026-05-04 22:30:00+10:00,88.24,1101.25
VIC1,2026-05-04 22:30:00+10:00,8.95,4838.17
NSW1,2026-05-04 22:35:00+10:00,77.06,7640.99
QLD1,2026-05-04 22:35:00+10:00,81.24,6288.58
SA1,2026-05-04 22:35:00+10:00,44.05,1497.68
TAS1,2026-05-04 22:35:00+10:00,88.24,1097.67
VIC1,2026-05-04 22:35:00+10:00,8.95,4863.43
NSW1,2026-05-04 22:40:00+10:00,78.97,7621.08
QLD1,2026-05-04 22:40:00+10:00,82.5,6296.18
SA1,2026-05-04 22:40:00+10:00,58.58,1495.45
TAS1,2026-05-04 22:40:00+10:00,88.24,1096.89
VIC1,2026-05-04 22:40:00+10:00,9.0,4869.74
NSW1,2026-05-04 22:45:00+10:00,78.39,7582.53
QLD1,2026-05-04 22:45:00+10:00,81.83,6248.43
SA1,2026-05-04 22:45:00+10:00,45.29,1484.04
TAS1,2026-05-04 22:45:00+10:00,88.24,1101.78
VIC1,2026-05-04 22:45:00+10:00,8.95,4739.52
NSW1,2026-05-04 22:50:00+10:00,77.06,7541.35
QLD1,2026-05-04 22:50:00+10:00,79.91,6226.61
SA1,2026-05-04 22:50:00+10:00,98.0,1490.64
TAS1,2026-05-04 22:50:00+10:00,88.24,1095.01
VIC1,2026-05-04 22:50:00+10:00,8.95,4737.43
NSW1,2026-05-04 22:55:00+10:00,75.32,7464.46
QLD1,2026-05-04 22:55:00+10:00,77.73,6201.11
SA1,2026-05-04 22:55:00+10:00,79.05,1480.12
TAS1,2026-05-04 22:55:00+10:00,88.24,1085.74
VIC1,2026-05-04 22:55:00+10:00,8.95,4779.79
NSW1,2026-05-04 23:00:00+10:00,76.99,7451.69
QLD1,2026-05-04 23:00:00+10:00,79.26,6173.26
SA1,2026-05-04 23:00:00+10:00,105.08,1466.34
TAS1,2026-05-04 23:00:00+10:00,88.24,1073.88
VIC1,2026-05-04 23:00:00+10:00,4.55,4698.85
NSW1,2026-05-04 23:05:00+10:00,76.52,7411.63
QLD1,2026-05-04 23:05:00+10:00,77.73,6109.48
SA1,2026-05-04 23:05:00+10:00,105.08,1464.5
TAS1,2026-05-04 23:05:00+10:00,88.24,1066.69
VIC1,2026-05-04 23:05:00+10:00,8.95,4689.89
NSW1,2026-05-04 23:10:00+10:00,76.99,7444.03
QLD1,2026-05-04 23:10:00+10:00,78.25,6134.9
SA1,2026-05-04 23:10:00+10:00,98.0,1446.93
TAS1,2026-05-04 23:10:00+10:00,88.24,1059.46
VIC1,2026-05-04 23:10:00+10:00,9.0,4851.46
NSW1,2026-05-04 23:15:00+10:00,76.99,7363.55
QLD1,2026-05-04 23:15:00+10:00,77.72,6100.35
SA1,2026-05-04 23:15:00+10:00,43.33,1455.86
TAS1,2026-05-04 23:15:00+10:00,88.24,1064.01
VIC1,2026-05-04 23:15:00+10:00,8.95,4915.66
NSW1,2026-05-04 23:20:00+10:00,76.99,7328.26
QLD1,2026-05-04 23:20:00+10:00,77.66,6055.56
SA1,2026-05-04 23:20:00+10:00,79.05,1428.11
TAS1,2026-05-04 23:20:00+10:00,88.24,1061.78
VIC1,2026-05-04 23:20:00+10:00,8.95,4910.78
NSW1,2026-05-04 23:25:00+10:00,71.21,7304.32
QLD1,2026-05-04 23:25:00+10:00,71.75,5990.51
SA1,2026-05-04 23:25:00+10:00,105.08,1425.25
TAS1,2026-05-04 23:25:00+10:00,88.24,1055.03
VIC1,2026-05-04 23:25:00+10:00,4.55,4905.67
NSW1,2026-05-04 23:30:00+10:00,74.71,7317.65
QLD1,2026-05-04 23:30:00+10:00,74.81,5971.72
SA1,2026-05-04 23:30:00+10:00,105.08,1422.82
TAS1,2026-05-04 23:30:00+10:00,88.24,1043.99
VIC1,2026-05-04 23:30:00+10:00,8.95,4899.82
NSW1,2026-05-04 23:35:00+10:00,72.77,7271.05
QLD1,2026-05-04 23:35:00+10:00,72.83,5949.59
SA1,2026-05-04 23:35:00+10:00,105.08,1441.08
TAS1,2026-05-04 23:35:00+10:00,88.24,1039.82
VIC1,2026-05-04 23:35:00+10:00,8.95,4883.44
NSW1,2026-05-04 23:40:00+10:00,72.31,7228.2
QLD1,2026-05-04 23:40:00+10:00,72.83,5975.08
SA1,2026-05-04 23:40:00+10:00,83.49,1479.07
TAS1,2026-05-04 23:40:00+10:00,88.24,1029.91
VIC1,2026-05-04 23:40:00+10:00,8.95,4810.46
NSW1,2026-05-04 23:45:00+10:00,71.42,7222.09
QLD1,2026-05-04 23:45:00+10:00,72.83,5988.77
SA1,2026-05-04 23:45:00+10:00,105.08,1456.88
TAS1,2026-05-04 23:45:00+10:00,88.24,1033.4
VIC1,2026-05-04 23:45:00+10:00,8.95,4760.7
NSW1,2026-05-04 23:50:00+10:00,64.89,7204.3
QLD1,2026-05-04 23:50:00+10:00,66.11,5937.45
SA1,2026-05-04 23:50:00+10:00,83.49,1443.94
TAS1,2026-05-04 23:50:00+10:00,88.24,1032.02
VIC1,2026-05-04 23:50:00+10:00,9.0,4798.74
NSW1,2026-05-04 23:55:00+10:00,64.11,7138.34
QLD1,2026-05-04 23:55:00+10:00,65.73,5964.98
SA1,2026-05-04 23:55:00+10:00,105.08,1454.82
TAS1,2026-05-04 23:55:00+10:00,88.24,1026.88
VIC1,2026-05-04 23:55:00+10:00,8.95,4733.13
NSW1,2026-05-05 00:00:00+10:00,64.89,7164.69
QLD1,2026-05-05 00:00:00+10:00,65.73,5925.06
SA1,2026-05-05 00:00:00+10:00,49.02,1433.43
TAS1,2026-05-05 00:00:00+10:00,88.24,1020.72
VIC1,2026-05-05 00:00:00+10:00,9.0,4670.37
NSW1,2026-05-05 00:05:00+10:00,76.74,7075.27
QLD1,2026-05-05 00:05:00+10:00,77.73,5980.87
SA1,2026-05-05 00:05:00+10:00,83.49,1461.83
TAS1,2026-05-05 00:05:00+10:00,88.24,1016.5
VIC1,2026-05-05 00:05:00+10:00,9.0,4712.67
NSW1,2026-05-05 00:10:00+10:00,76.99,7186.06
QLD1,2026-05-05 00:10:00+10:00,76.46,5861.37
SA1,2026-05-05 00:10:00+10:00,46.12,1450.0
TAS1,2026-05-05 00:10:00+10:00,88.24,1011.37
VIC1,2026-05-05 00:10:00+10:00,8.95,4670.67
NSW1,2026-05-05 00:15:00+10:00,76.99,7227.25
QLD1,2026-05-05 00:15:00+10:00,75.8,5855.14
SA1,2026-05-05 00:15:00+10:00,83.49,1443.21
TAS1,2026-05-05 00:15:00+10:00,88.24,1004.44
VIC1,2026-05-05 00:15:00+10:00,8.95,4687.15
NSW1,2026-05-05 00:20:00+10:00,76.99,7256.94
QLD1,2026-05-05 00:20:00+10:00,76.04,5898.84
SA1,2026-05-05 00:20:00+10:00,117.16,1486.26
TAS1,2026-05-05 00:20:00+10:00,88.24,1011.12
VIC1,2026-05-05 00:20:00+10:00,4.55,4633.61
NSW1,2026-05-05 00:25:00+10:00,73.83,7221.47
QLD1,2026-05-05 00:25:00+10:00,72.83,5822.55
SA1,2026-05-05 00:25:00+10:00,105.08,1492.48
TAS1,2026-05-05 00:25:00+10:00,88.24,1021.38
VIC1,2026-05-05 00:25:00+10:00,4.55,4556.4
NSW1,2026-05-05 00:30:00+10:00,72.33,7226.54
QLD1,2026-05-05 00:30:00+10:00,71.75,5792.04
SA1,2026-05-05 00:30:00+10:00,105.08,1498.81
TAS1,2026-05-05 00:30:00+10:00,88.24,1024.63
VIC1,2026-05-05 00:30:00+10:00,4.55,4525.38
NSW1,2026-05-05 00:35:00+10:00,74.35,7166.43
QLD1,2026-05-05 00:35:00+10:00,72.83,5789.54
SA1,2026-05-05 00:35:00+10:00,105.08,1487.64
TAS1,2026-05-05 00:35:00+10:00,108.32,1024.46
VIC1,2026-05-05 00:35:00+10:00,8.95,4559.3
NSW1,2026-05-05 00:40:00+10:00,71.95,7106.89
QLD1,2026-05-05 00:40:00+10:00,71.75,5773.41
SA1,2026-05-05 00:40:00+10:00,92.4,1495.13
TAS1,2026-05-05 00:40:00+10:00,88.24,1021.86
VIC1,2026-05-05 00:40:00+10:00,8.95,4560.67
NSW1,2026-05-05 00:45:00+10:00,65.58,7098.46
QLD1,2026-05-05 00:45:00+10:00,65.73,5716.44
SA1,2026-05-05 00:45:00+10:00,105.08,1483.45
TAS1,2026-05-05 00:45:00+10:00,88.24,1012.34
VIC1,2026-05-05 00:45:00+10:00,4.55,4490.35
NSW1,2026-05-05 00:50:00+10:00,70.47,7079.95
QLD1,2026-05-05 00:50:00+10:00,70.64,5726.61
SA1,2026-05-05 00:50:00+10:00,105.08,1484.21
TAS1,2026-05-05 00:50:00+10:00,88.24,1004.22
VIC1,2026-05-05 00:50:00+10:00,4.55,4455.88
NSW1,2026-05-05 00:55:00+10:00,65.2,7029.83
QLD1,2026-05-05 00:55:00+10:00,65.73,5716.21
SA1,2026-05-05 00:55:00+10:00,105.08,1493.89
TAS1,2026-05-05 00:55:00+10:00,88.24,999.08
VIC1,2026-05-05 00:55:00+10:00,8.95,4408.2
NSW1,2026-05-05 01:00:00+10:00,64.76,7010.65
QLD1,2026-05-05 01:00:00+10:00,64.83,5658.37
SA1,2026-05-05 01:00:00+10:00,39.51,1500.49
TAS1,2026-05-05 01:00:00+10:00,88.24,999.3
VIC1,2026-05-05 01:00:00+10:00,9.0,4453.41
NSW1,2026-05-05 01:05:00+10:00,70.43,7047.87
QLD1,2026-05-05 01:05:00+10:00,69.19,5612.4
SA1,2026-05-05 01:05:00+10:00,105.08,1494.78
TAS1,2026-05-05 01:05:00+10:00,88.24,996.42
VIC1,2026-05-05 01:05:00+10:00,8.95,4378.0
NSW1,2026-05-05 01:10:00+10:00,75.48,7090.17
QLD1,2026-05-05 01:10:00+10:00,72.83,5615.78
SA1,2026-05-05 01:10:00+10:00,105.08,1486.3
TAS1,2026-05-05 01:10:00+10:00,88.24,998.52
VIC1,2026-05-05 01:10:00+10:00,8.95,4348.66
NSW1,2026-05-05 01:15:00+10:00,73.95,6942.67
QLD1,2026-05-05 01:15:00+10:00,71.75,5615.24
SA1,2026-05-05 01:15:00+10:00,39.85,1476.51
TAS1,2026-05-05 01:15:00+10:00,88.24,995.89
VIC1,2026-05-05 01:15:00+10:00,4.55,4339.16
NSW1,2026-05-05 01:20:00+10:00,76.53,6972.39
QLD1,2026-05-05 01:20:00+10:00,73.32,5589.74
SA1,2026-05-05 01:20:00+10:00,58.58,1477.43
TAS1,2026-05-05 01:20:00+10:00,88.24,990.26
VIC1,2026-05-05 01:20:00+10:00,8.95,4331.03
NSW1,2026-05-05 01:25:00+10:00,74.03,6801.87
QLD1,2026-05-05 01:25:00+10:00,71.75,5582.26
SA1,2026-05-05 01:25:00+10:00,43.03,1458.1
TAS1,2026-05-05 01:25:00+10:00,88.24,986.65
VIC1,2026-05-05 01:25:00+10:00,8.95,4307.68
NSW1,2026-05-05 01:30:00+10:00,75.59,6793.19
QLD1,2026-05-05 01:30:00+10:00,72.83,5607.3
SA1,2026-05-05 01:30:00+10:00,105.08,1467.53
TAS1,2026-05-05 01:30:00+10:00,88.24,982.95
VIC1,2026-05-05 01:30:00+10:00,8.95,4287.54
NSW1,2026-05-05 01:35:00+10:00,70.43,6782.81
QLD1,2026-05-05 01:35:00+10:00,68.27,5595.41
SA1,2026-05-05 01:35:00+10:00,51.0,1466.4
TAS1,2026-05-05 01:35:00+10:00,88.24,981.11
VIC1,2026-05-05 01:35:00+10:00,8.95,4273.46
NSW1,2026-05-05 01:40:00+10:00,67.86,6770.48
QLD1,2026-05-05 01:40:00+10:00,65.73,5556.8
SA1,2026-05-05 01:40:00+10:00,58.58,1477.95
TAS1,2026-05-05 01:40:00+10:00,88.24,976.05
VIC1,2026-05-05 01:40:00+10:00,8.95,4291.95
NSW1,2026-05-05 01:45:00+10:00,66.76,6668.78
QLD1,2026-05-05 01:45:00+10:00,65.73,5583.7
SA1,2026-05-05 01:45:00+10:00,105.08,1457.08
TAS1,2026-05-05 01:45:00+10:00,88.24,961.57
VIC1,2026-05-05 01:45:00+10:00,8.95,4278.31
NSW1,2026-05-05 01:50:00+10:00,65.7,6646.83
QLD1,2026-05-05 01:50:00+10:00,64.83,5589.35
SA1,2026-05-05 01:50:00+10:00,105.08,1457.28
TAS1,2026-05-05 01:50:00+10:00,88.24,953.06
VIC1,2026-05-05 01:50:00+10:00,8.95,4222.94
NSW1,2026-05-05 01:55:00+10:00,65.14,6629.05
QLD1,2026-05-05 01:55:00+10:00,64.65,5567.41
SA1,2026-05-05 01:55:00+10:00,105.08,1465.2
TAS1,2026-05-05 01:55:00+10:00,88.24,951.63
VIC1,2026-05-05 01:55:00+10:00,9.0,4247.97
NSW1,2026-05-05 02:00:00+10:00,57.51,6574.57
QLD1,2026-05-05 02:00:00+10:00,57.03,5519.36
SA1,2026-05-05 02:00:00+10:00,34.71,1462.16
TAS1,2026-05-05 02:00:00+10:00,88.24,942.67
VIC1,2026-05-05 02:00:00+10:00,8.95,4233.22
NSW1,2026-05-05 02:05:00+10:00,64.89,6524.09
QLD1,2026-05-05 02:05:00+10:00,64.65,5517.57
SA1,2026-05-05 02:05:00+10:00,49.02,1457.32
TAS1,2026-05-05 02:05:00+10:00,88.24,935.29
VIC1,2026-05-05 02:05:00+10:00,8.95,4233.89
NSW1,2026-05-05 02:10:00+10:00,64.89,6533.39
QLD1,2026-05-05 02:10:00+10:00,64.81,5591.73
SA1,2026-05-05 02:10:00+10:00,60.08,1445.31
TAS1,2026-05-05 02:10:00+10:00,88.24,943.13
VIC1,2026-05-05 02:10:00+10:00,8.95,4208.14
NSW1,2026-05-05 02:15:00+10:00,64.89,6527.67
QLD1,2026-05-05 02:15:00+10:00,63.92,5520.22
SA1,2026-05-05 02:15:00+10:00,60.08,1430.89
TAS1,2026-05-05 02:15:00+10:00,88.24,938.09
VIC1,2026-05-05 02:15:00+10:00,8.95,4106.65
NSW1,2026-05-05 02:20:00+10:00,64.89,6524.26
QLD1,2026-05-05 02:20:00+10:00,63.94,5541.8
SA1,2026-05-05 02:20:00+10:00,51.0,1415.54
TAS1,2026-05-05 02:20:00+10:00,88.24,935.15
VIC1,2026-05-05 02:20:00+10:00,9.0,4180.72
NSW1,2026-05-05 02:25:00+10:00,64.39,6492.57
QLD1,2026-05-05 02:25:00+10:00,64.65,5569.52
SA1,2026-05-05 02:25:00+10:00,60.08,1404.65
TAS1,2026-05-05 02:25:00+10:00,88.24,932.86
VIC1,2026-05-05 02:25:00+10:00,8.95,4176.64
NSW1,2026-05-05 02:30:00+10:00,64.81,6454.63
QLD1,2026-05-05 02:30:00+10:00,64.65,5558.52
SA1,2026-05-05 02:30:00+10:00,49.02,1398.61
TAS1,2026-05-05 02:30:00+10:00,88.24,930.47
VIC1,2026-05-05 02:30:00+10:00,8.95,4192.8
NSW1,2026-05-05 02:35:00+10:00,73.91,6452.78
QLD1,2026-05-05 02:35:00+10:00,72.83,5557.9
SA1,2026-05-05 02:35:00+10:00,43.81,1404.87
TAS1,2026-05-05 02:35:00+10:00,88.24,924.27
VIC1,2026-05-05 02:35:00+10:00,8.95,4149.95
NSW1,2026-05-05 02:40:00+10:00,65.5,6378.77
QLD1,2026-05-05 02:40:00+10:00,64.93,5568.32
SA1,2026-05-05 02:40:00+10:00,39.63,1423.95
TAS1,2026-05-05 02:40:00+10:00,88.24,926.4
VIC1,2026-05-05 02:40:00+10:00,9.0,4144.41
NSW1,2026-05-05 02:45:00+10:00,57.51,6349.21
QLD1,2026-05-05 02:45:00+10:00,57.65,5517.29
SA1,2026-05-05 02:45:00+10:00,32.06,1410.84
TAS1,2026-05-05 02:45:00+10:00,88.24,913.74
VIC1,2026-05-05 02:45:00+10:00,4.55,4127.1
NSW1,2026-05-05 02:50:00+10:00,64.06,6328.2
QLD1,2026-05-05 02:50:00+10:00,64.65,5564.09
